win_length,index,dXY,vX,vY,q0,q1,q2,q3,q4 
20,160,0.047850,0.018388,0.048138,0.029036,0.029461,-0.000288,0.029173,0.047850
20,161,0.047850,0.018388,0.048138,0.029036,0.029461,-0.000288,0.029173,0.047850
20,162,0.047850,0.018388,0.048138,0.029036,0.029461,-0.000288,0.029173,0.047850
20,163,0.033761,0.013286,0.034483,0.020268,0.020475,-0.000721,0.019754,0.033761
20,164,0.022307,0.009086,0.023402,0.013134,0.013221,-0.001095,0.012126,0.022307
20,165,0.015515,0.006063,0.015799,0.009408,0.009452,-0.000284,0.009168,0.015515
20,166,0.009471,0.003776,0.009287,0.005678,0.005694,0.000183,0.005877,0.009471
20,167,0.009471,0.003776,0.009287,0.005678,0.005694,0.000183,0.005877,0.009471
20,168,0.009471,0.003776,0.009287,0.005678,0.005694,0.000183,0.005877,0.009471
20,169,0.011931,0.004465,0.012420,0.007439,0.007467,-0.000488,0.006978,0.011931
20,170,0.011931,0.004465,0.012420,0.007439,0.007467,-0.000488,0.006978,0.011931
20,171,0.005650,0.002414,0.006328,0.003231,0.003237,-0.000677,0.002559,0.005650
20,172,0.003609,0.001610,0.005770,0.001998,0.002000,-0.002161,-0.000161,0.003609
20,173,0.003609,0.001610,0.005770,0.001998,0.002000,-0.002161,-0.000161,0.003609
20,174,0.003609,0.001610,0.005770,0.001998,0.002000,-0.002161,-0.000161,0.003609
20,175,0.003609,0.001610,0.005770,0.001998,0.002000,-0.002161,-0.000161,0.003609
20,176,0.003609,0.001610,0.005770,0.001998,0.002000,-0.002161,-0.000161,0.003609
20,177,0.003609,0.001610,0.005770,0.001998,0.002000,-0.002161,-0.000161,0.003609
20,178,0.003609,0.001610,0.005770,0.001998,0.002000,-0.002161,-0.000161,0.003609
20,179,0.003609,0.001610,0.005770,0.001998,0.002000,-0.002161,-0.000161,0.003609
20,180,0.001838,0.000488,0.002874,0.001349,0.001350,-0.001035,0.000315,0.001838
20,181,0.001838,0.000488,0.002874,0.001349,0.001350,-0.001035,0.000315,0.001838
20,182,0.004085,0.000978,0.006466,0.003102,0.003107,-0.002381,0.000726,0.004085
20,183,0.004085,0.000978,0.006466,0.003102,0.003107,-0.002381,0.000726,0.004085
20,184,0.004085,0.000978,0.006466,0.003102,0.003107,-0.002381,0.000726,0.004085
20,185,0.004085,0.000978,0.006466,0.003102,0.003107,-0.002381,0.000726,0.004085
20,186,0.004085,0.000978,0.006466,0.003102,0.003107,-0.002381,0.000726,0.004085
20,187,0.004085,0.000978,0.006466,0.003102,0.003107,-0.002381,0.000726,0.004085
20,188,0.004085,0.000978,0.006466,0.003102,0.003107,-0.002381,0.000726,0.004085
20,189,0.001797,0.000392,0.002874,0.001404,0.001405,-0.001076,0.000329,0.001797
20,190,0.001887,0.000392,0.003155,0.001494,0.001495,-0.001268,0.000227,0.001887
20,191,0.001887,0.000392,0.003155,0.001494,0.001495,-0.001268,0.000227,0.001887
20,192,0.000536,0.000098,0.000943,0.000438,0.000438,-0.000407,0.000031,0.000536
20,193,0.000536,0.000098,0.000943,0.000438,0.000438,-0.000407,0.000031,0.000536
20,194,0.000536,0.000098,0.000943,0.000438,0.000438,-0.000407,0.000031,0.000536
20,195,0.000536,0.000098,0.000943,0.000438,0.000438,-0.000407,0.000031,0.000536
20,196,0.000536,0.000098,0.000943,0.000438,0.000438,-0.000407,0.000031,0.000536
20,197,0.000536,0.000098,0.000943,0.000438,0.000438,-0.000407,0.000031,0.000536
20,198,0.000536,0.000098,0.000943,0.000438,0.000438,-0.000407,0.000031,0.000536
20,199,0.000536,0.000098,0.000943,0.000438,0.000438,-0.000407,0.000031,0.000536
20,200,0.000536,0.000098,0.000943,0.000438,0.000438,-0.000407,0.000031,0.000536
20,201,0.000536,0.000098,0.000943,0.000438,0.000438,-0.000407,0.000031,0.000536
20,202,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,203,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,204,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,205,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,206,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,207,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,208,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,209,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,217,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,218,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,219,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,220,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,221,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,222,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,223,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,224,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,225,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,226,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,227,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,228,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,229,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,230,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,231,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,232,0.000083,0.000000,0.000167,0.000083,0.000083,-0.000083,0.000000,0.000083
20,233,0.000250,0.000000,0.000511,0.000250,0.000250,-0.000261,-0.000011,0.000250
20,234,0.000250,0.000000,0.000511,0.000250,0.000250,-0.000261,-0.000011,0.000250
20,235,0.000750,0.000000,0.001500,0.000750,0.000750,-0.000750,-0.000000,0.000750
20,236,0.000750,0.000000,0.001500,0.000750,0.000750,-0.000750,-0.000000,0.000750
20,237,0.000667,0.000000,0.001287,0.000666,0.000667,-0.000621,0.000046,0.000667
20,238,0.001500,0.000000,0.002897,0.001499,0.001500,-0.001397,0.000103,0.001500
20,239,0.001500,0.000000,0.002897,0.001499,0.001500,-0.001397,0.000103,0.001500
20,240,0.001500,0.000000,0.002897,0.001499,0.001500,-0.001397,0.000103,0.001500
20,241,0.002667,0.000000,0.005149,0.002663,0.002667,-0.002483,0.000184,0.002667
20,242,0.004167,0.000000,0.008046,0.004158,0.004167,-0.003879,0.000287,0.004167
20,243,0.004167,0.000000,0.008046,0.004158,0.004167,-0.003879,0.000287,0.004167
20,244,0.004167,0.000000,0.008046,0.004158,0.004167,-0.003879,0.000287,0.004167
20,245,0.004167,0.000000,0.008046,0.004158,0.004167,-0.003879,0.000287,0.004167
20,246,0.004167,0.000000,0.008046,0.004158,0.004167,-0.003879,0.000287,0.004167
20,247,0.004167,0.000000,0.008046,0.004158,0.004167,-0.003879,0.000287,0.004167
20,248,0.004167,0.000000,0.008046,0.004158,0.004167,-0.003879,0.000287,0.004167
20,249,0.004167,0.000000,0.008046,0.004158,0.004167,-0.003879,0.000287,0.004167
20,250,0.006000,0.000000,0.011586,0.005982,0.006000,-0.005586,0.000414,0.006000
20,251,0.006000,0.000000,0.011586,0.005982,0.006000,-0.005586,0.000414,0.006000
20,252,0.006000,0.000000,0.011586,0.005982,0.006000,-0.005586,0.000414,0.006000
20,253,0.004167,0.000000,0.008046,0.004158,0.004167,-0.003879,0.000287,0.004167
20,254,0.004167,0.000000,0.008046,0.004158,0.004167,-0.003879,0.000287,0.004167
20,255,0.002667,0.000000,0.005149,0.002663,0.002667,-0.002483,0.000184,0.002667
20,256,0.002667,0.000000,0.005149,0.002663,0.002667,-0.002483,0.000184,0.002667
20,257,0.002667,0.000000,0.005149,0.002663,0.002667,-0.002483,0.000184,0.002667
20,258,0.001500,0.000000,0.002897,0.001499,0.001500,-0.001397,0.000103,0.001500
20,259,0.001500,0.000000,0.002897,0.001499,0.001500,-0.001397,0.000103,0.001500
20,260,0.001500,0.000000,0.002897,0.001499,0.001500,-0.001397,0.000103,0.001500
20,261,0.000667,0.000000,0.001287,0.000666,0.000667,-0.000621,0.000046,0.000667
20,262,0.000167,0.000000,0.000322,0.000167,0.000167,-0.000155,0.000011,0.000167
20,263,0.000167,0.000000,0.000322,0.000167,0.000167,-0.000155,0.000011,0.000167
20,264,0.000167,0.000000,0.000322,0.000167,0.000167,-0.000155,0.000011,0.000167
20,265,0.000167,0.000000,0.000322,0.000167,0.000167,-0.000155,0.000011,0.000167
20,266,0.000167,0.000000,0.000322,0.000167,0.000167,-0.000155,0.000011,0.000167
20,267,0.000167,0.000000,0.000322,0.000167,0.000167,-0.000155,0.000011,0.000167
20,268,0.000167,0.000000,0.000322,0.000167,0.000167,-0.000155,0.000011,0.000167
20,269,0.000167,0.000000,0.000322,0.000167,0.000167,-0.000155,0.000011,0.000167
20,270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,277,0.000250,0.000000,0.000466,0.000250,0.000250,-0.000216,0.000034,0.000250
20,278,0.000250,0.000000,0.000466,0.000250,0.000250,-0.000216,0.000034,0.000250
20,279,0.000250,0.000000,0.000466,0.000250,0.000250,-0.000216,0.000034,0.000250
20,280,0.000250,0.000000,0.000466,0.000250,0.000250,-0.000216,0.000034,0.000250
20,281,0.000250,0.000000,0.000466,0.000250,0.000250,-0.000216,0.000034,0.000250
20,282,0.000250,0.000000,0.000466,0.000250,0.000250,-0.000216,0.000034,0.000250
20,283,0.000250,0.000000,0.000466,0.000250,0.000250,-0.000216,0.000034,0.000250
20,284,0.000250,0.000000,0.000466,0.000250,0.000250,-0.000216,0.000034,0.000250
20,285,0.000250,0.000000,0.000466,0.000250,0.000250,-0.000216,0.000034,0.000250
20,286,0.000333,0.000000,0.000667,0.000333,0.000333,-0.000333,-0.000000,0.000333
20,287,0.000333,0.000000,0.000667,0.000333,0.000333,-0.000333,-0.000000,0.000333
20,288,0.000333,0.000000,0.000667,0.000333,0.000333,-0.000333,-0.000000,0.000333
20,289,0.000395,0.000098,0.000667,0.000297,0.000297,-0.000271,0.000026,0.000395
20,290,0.000395,0.000098,0.000667,0.000297,0.000297,-0.000271,0.000026,0.000395
20,291,0.000582,0.000392,0.000667,0.000190,0.000190,-0.000085,0.000105,0.000582
20,292,0.001239,0.001404,0.000667,-0.000165,-0.000165,0.000572,0.000407,0.001239
20,293,0.001239,0.001404,0.000667,-0.000165,-0.000165,0.000572,0.000407,0.001239
20,294,0.001239,0.001404,0.000667,-0.000165,-0.000165,0.000572,0.000407,0.001239
20,295,0.001239,0.001404,0.000667,-0.000165,-0.000165,0.000572,0.000407,0.001239
20,296,0.001239,0.001404,0.000667,-0.000165,-0.000165,0.000572,0.000407,0.001239
20,297,0.000861,0.001404,0.000167,-0.000543,-0.000543,0.000694,0.000152,0.000861
20,298,0.000861,0.001404,0.000167,-0.000543,-0.000543,0.000694,0.000152,0.000861
20,299,0.000861,0.001404,0.000167,-0.000543,-0.000543,0.000694,0.000152,0.000861
20,300,0.000861,0.001404,0.000167,-0.000543,-0.000543,0.000694,0.000152,0.000861
20,301,0.000861,0.001404,0.000167,-0.000543,-0.000543,0.000694,0.000152,0.000861
20,302,0.000861,0.001404,0.000167,-0.000543,-0.000543,0.000694,0.000152,0.000861
20,303,0.000861,0.001404,0.000167,-0.000543,-0.000543,0.000694,0.000152,0.000861
20,304,0.000861,0.001404,0.000167,-0.000543,-0.000543,0.000694,0.000152,0.000861
20,305,0.000861,0.001404,0.000167,-0.000543,-0.000543,0.000694,0.000152,0.000861
20,306,0.000735,0.001404,0.000000,-0.000669,-0.000669,0.000735,0.000067,0.000735
20,307,0.000735,0.001404,0.000000,-0.000669,-0.000669,0.000735,0.000067,0.000735
