win_length,index,dXY,vX,vY,q0,q1,q2,q3,q4 
20,28,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,29,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,30,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,31,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,32,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,33,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,34,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,35,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,36,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,37,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,38,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,39,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,40,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,41,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,42,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,43,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,44,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,45,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,46,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,47,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,48,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,49,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,50,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,51,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,52,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,53,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,54,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,55,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,56,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,57,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,58,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,59,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,60,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,61,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,62,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,63,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,64,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,65,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,66,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,67,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,68,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,69,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,70,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,71,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,72,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,73,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,74,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,75,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,76,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,77,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,78,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,79,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,80,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,81,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,82,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,83,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,84,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,85,0.016667,0.000000,0.033333,0.016529,0.016667,-0.016667,0.000000,0.016667
20,86,0.016022,0.000877,0.030740,0.015031,0.015145,-0.014718,0.000427,0.016022
20,87,0.016719,0.003509,0.029062,0.013124,0.013211,-0.012343,0.000868,0.016719
20,88,0.018759,0.007895,0.028299,0.010805,0.010864,-0.009541,0.001323,0.018759
20,89,0.022239,0.014094,0.029213,0.008112,0.008145,-0.006974,0.001171,0.022239
20,90,0.027746,0.022544,0.031739,0.005188,0.005202,-0.003993,0.001209,0.027746
20,91,0.035548,0.032588,0.037968,0.002956,0.002961,-0.002419,0.000541,0.035548
20,92,0.040717,0.040673,0.040561,0.000045,0.000045,0.000156,0.000201,0.040717
20,93,0.046496,0.049269,0.043921,-0.002777,-0.002773,0.002575,-0.000199,0.046496
20,94,0.058489,0.065044,0.053391,-0.006576,-0.006555,0.005098,-0.001457,0.058489
20,95,0.073445,0.082573,0.066387,-0.009170,-0.009128,0.007058,-0.002070,0.073445
20,96,0.092737,0.103757,0.082182,-0.011082,-0.011020,0.010555,-0.000466,0.092737
20,97,0.110276,0.122222,0.098304,-0.012018,-0.011946,0.011973,0.000027,0.110276
20,98,0.131268,0.131082,0.117605,0.000186,0.000186,0.013663,0.013849,0.131268
20,99,0.152783,0.148918,0.138907,0.003857,0.003865,0.013876,0.017741,0.152783
20,100,0.173636,0.161462,0.160364,0.012100,0.012174,0.013272,0.025446,0.173636
20,101,0.193360,0.161462,0.181842,0.031399,0.031898,0.011518,0.043416,0.193360
20,102,0.221954,0.175000,0.209237,0.045885,0.046954,0.012717,0.059671,0.221954
20,103,0.247934,0.175000,0.237702,0.070397,0.072934,0.010232,0.083166,0.247934
20,104,0.274746,0.189532,0.265607,0.081777,0.085213,0.009138,0.094352,0.274746
20,105,0.303697,0.189532,0.299010,0.108105,0.114165,0.004687,0.118853,0.303697
20,106,0.296822,0.174708,0.303790,0.115215,0.122115,-0.006967,0.115148,0.296822
20,107,0.296934,0.170497,0.309222,0.119060,0.126437,-0.012288,0.114150,0.296934
20,108,0.314542,0.169094,0.334894,0.135796,0.145448,-0.020352,0.125096,0.314542
20,109,0.324320,0.176944,0.347237,0.137477,0.147376,-0.022917,0.124459,0.324320
20,110,0.332145,0.177018,0.356573,0.144210,0.155127,-0.024429,0.130698,0.332145
20,111,0.330614,0.171754,0.356008,0.147436,0.158860,-0.025394,0.133465,0.330614
20,112,0.352504,0.181082,0.382407,0.158219,0.171423,-0.029902,0.141520,0.352504
20,113,0.379857,0.176930,0.409453,0.184758,0.202928,-0.029596,0.173332,0.379857
20,114,0.388480,0.161360,0.417099,0.204670,0.227121,-0.028619,0.198502,0.388480
20,115,0.391844,0.145263,0.419260,0.220405,0.246581,-0.027416,0.219166,0.391844
20,116,0.392305,0.123933,0.425297,0.237734,0.268372,-0.032992,0.235380,0.392305
20,117,0.401329,0.108947,0.435151,0.256487,0.292382,-0.033822,0.258559,0.401329
20,118,0.378180,0.104035,0.424579,0.242275,0.274145,-0.046399,0.227745,0.378180
20,119,0.361581,0.097193,0.408243,0.234588,0.264388,-0.046662,0.217726,0.361581
20,120,0.337279,0.099342,0.382585,0.213446,0.237936,-0.045306,0.192630,0.337279
20,121,0.318529,0.110029,0.362579,0.189379,0.208499,-0.044051,0.164449,0.318529
20,122,0.297171,0.114620,0.341316,0.167674,0.182551,-0.044145,0.138406,0.297171
20,123,0.282206,0.127208,0.324244,0.144099,0.154999,-0.042038,0.112960,0.282206
20,124,0.273669,0.134708,0.312203,0.130117,0.138961,-0.038535,0.100427,0.273669
20,125,0.266270,0.149225,0.302227,0.110686,0.117045,-0.035958,0.081087,0.266270
20,126,0.279581,0.158772,0.316895,0.114051,0.120809,-0.037314,0.083495,0.279581
20,127,0.293101,0.162851,0.335274,0.122439,0.130250,-0.042173,0.088077,0.293101
20,128,0.297077,0.171813,0.337956,0.118018,0.125264,-0.040879,0.084384,0.297077
20,129,0.299695,0.169167,0.343483,0.122685,0.130529,-0.043788,0.086741,0.299695
20,130,0.307993,0.172237,0.355809,0.127299,0.135757,-0.047816,0.087941,0.307993
20,131,0.302458,0.165497,0.354028,0.128359,0.136961,-0.051570,0.085391,0.302458
20,132,0.304346,0.169211,0.356421,0.126752,0.135136,-0.052074,0.083062,0.304346
20,133,0.299474,0.170117,0.356518,0.121648,0.129357,-0.057045,0.072312,0.299474
20,134,0.283338,0.153626,0.350393,0.121963,0.129712,-0.067055,0.062657,0.283338
20,135,0.276645,0.156009,0.345513,0.113896,0.120636,-0.068868,0.051768,0.276645
20,136,0.271031,0.161199,0.337835,0.104209,0.109832,-0.066804,0.043028,0.271031
20,137,0.268956,0.169401,0.322756,0.094906,0.099556,-0.053800,0.045756,0.268956
20,138,0.284491,0.179927,0.323963,0.099451,0.104564,-0.039472,0.065092,0.284491
20,139,0.301393,0.181301,0.326627,0.113410,0.120091,-0.025235,0.094857,0.301393
20,140,0.305088,0.178655,0.332688,0.119056,0.126433,-0.027600,0.098833,0.305088
20,141,0.291393,0.162032,0.319945,0.121651,0.129360,-0.028552,0.100808,0.291393
20,142,0.303912,0.162310,0.333588,0.132433,0.141602,-0.029675,0.111927,0.303912
20,143,0.315950,0.161915,0.352208,0.143264,0.154034,-0.036258,0.117776,0.315950
20,144,0.335686,0.161550,0.378131,0.160533,0.174137,-0.042445,0.131692,0.335686
20,145,0.347169,0.166199,0.390699,0.166336,0.180970,-0.043530,0.137440,0.347169
20,146,0.354410,0.172266,0.395316,0.167330,0.182144,-0.040906,0.141238,0.354410
20,147,0.366118,0.182778,0.395254,0.168341,0.183341,-0.029136,0.154205,0.366118
20,148,0.371399,0.196491,0.397572,0.161190,0.174908,-0.026173,0.148735,0.371399
20,149,0.344783,0.182222,0.369410,0.150625,0.162561,-0.024627,0.137934,0.344783
20,150,0.341621,0.168699,0.367219,0.159498,0.172922,-0.025598,0.147323,0.341621
20,151,0.349811,0.181272,0.370647,0.155755,0.168539,-0.020835,0.147704,0.349811
20,152,0.313961,0.156842,0.334939,0.145933,0.157118,-0.020979,0.136140,0.313961
20,153,0.283932,0.134737,0.310441,0.139062,0.149195,-0.026509,0.122687,0.283932
20,154,0.264485,0.131257,0.290403,0.125070,0.133227,-0.025918,0.107309,0.264485
20,155,0.240713,0.113904,0.270915,0.119390,0.126809,-0.030203,0.096607,0.240713
20,156,0.228623,0.097865,0.264698,0.122888,0.130757,-0.036075,0.094682,0.228623
20,157,0.215318,0.083640,0.264675,0.123701,0.131678,-0.049357,0.082320,0.215318
20,158,0.211061,0.087442,0.269174,0.116556,0.123620,-0.058112,0.065508,0.211061
20,159,0.203623,0.093143,0.270992,0.104792,0.110480,-0.067369,0.043111,0.203623
20,160,0.215939,0.104751,0.281962,0.105429,0.111187,-0.066023,0.045164,0.215939
20,161,0.233754,0.104751,0.306227,0.121335,0.129003,-0.072473,0.056530,0.233754
20,162,0.211055,0.088363,0.281311,0.115730,0.122692,-0.070256,0.052436,0.211055
20,163,0.214664,0.091784,0.282145,0.115898,0.122881,-0.067481,0.055400,0.214664
20,164,0.200116,0.092193,0.258857,0.102487,0.107923,-0.058741,0.049182,0.200116
20,165,0.186925,0.077822,0.246705,0.103552,0.109104,-0.059779,0.049324,0.186925
20,166,0.185627,0.078757,0.244722,0.101536,0.106870,-0.059095,0.047775,0.185627
20,167,0.167561,0.064459,0.234674,0.098127,0.103102,-0.067112,0.035990,0.167561
20,168,0.151978,0.047339,0.222758,0.099518,0.104639,-0.070780,0.033858,0.151978
20,169,0.170412,0.062558,0.240631,0.102425,0.107854,-0.070219,0.037635,0.170412
20,170,0.168711,0.074605,0.234052,0.089937,0.094105,-0.065342,0.028764,0.168711
20,171,0.164149,0.056535,0.229451,0.102208,0.107614,-0.065301,0.042313,0.164149
20,172,0.181024,0.069576,0.247025,0.105664,0.111448,-0.066001,0.045447,0.181024
20,173,0.193042,0.079518,0.255962,0.107530,0.113524,-0.062920,0.050604,0.193042
20,174,0.209939,0.079518,0.273213,0.122590,0.130421,-0.063275,0.067146,0.209939
20,175,0.234945,0.095658,0.294661,0.130403,0.139287,-0.059716,0.079571,0.234945
20,176,0.249989,0.098757,0.300075,0.140832,0.151232,-0.050086,0.101146,0.249989
20,177,0.260647,0.092529,0.306215,0.155394,0.168118,-0.045568,0.122550,0.260647
20,178,0.268577,0.092032,0.306116,0.162582,0.176545,-0.037539,0.139006,0.268577
20,179,0.273857,0.083377,0.311071,0.174357,0.190480,-0.037213,0.153267,0.273857
20,180,0.281064,0.077997,0.314932,0.184874,0.203067,-0.033869,0.169198,0.281064
20,181,0.292432,0.086681,0.319085,0.187102,0.205751,-0.026653,0.179098,0.292432
20,182,0.331537,0.099137,0.353989,0.208963,0.232400,-0.022451,0.209948,0.331537
20,183,0.350735,0.106564,0.363897,0.218469,0.244170,-0.013162,0.231008,0.350735
20,184,0.383996,0.110877,0.398164,0.241469,0.273118,-0.014168,0.258950,0.383996
20,185,0.417397,0.110877,0.432465,0.267367,0.306520,-0.015068,0.291452,0.417397
20,186,0.402502,0.095819,0.418182,0.267492,0.306683,-0.015680,0.291003,0.402502
20,187,0.426441,0.101287,0.445631,0.281529,0.325154,-0.019191,0.305964,0.426441
20,188,0.435660,0.101287,0.458136,0.288462,0.334374,-0.022476,0.311898,0.435660
20,189,0.442456,0.080746,0.460008,0.308742,0.361711,-0.017552,0.344158,0.442456
20,190,0.459178,0.086901,0.472862,0.316471,0.372277,-0.013684,0.358593,0.459178
20,191,0.462123,0.100424,0.476873,0.308733,0.361699,-0.014750,0.346949,0.462123
20,192,0.472765,0.093845,0.489818,0.321301,0.378920,-0.017052,0.361868,0.472765
20,193,0.467476,0.102734,0.489592,0.310965,0.364742,-0.022116,0.342626,0.467476
20,194,0.463173,0.124050,0.481369,0.292015,0.339124,-0.018195,0.320928,0.463173
20,195,0.462004,0.124839,0.479760,0.290552,0.337165,-0.017756,0.319410,0.462004
20,196,0.462765,0.138816,0.478071,0.280619,0.323950,-0.015305,0.308644,0.462765
20,197,0.470886,0.149079,0.473499,0.279000,0.321807,-0.002613,0.319194,0.470886
20,198,0.453820,0.128699,0.468326,0.281504,0.325121,-0.014506,0.310615,0.453820
20,199,0.450561,0.137032,0.472064,0.272718,0.313529,-0.021502,0.292027,0.450561
20,200,0.424018,0.127822,0.450863,0.259434,0.296196,-0.026845,0.269350,0.424018
20,201,0.412436,0.116067,0.446911,0.259567,0.296369,-0.034475,0.261895,0.412436
20,202,0.391829,0.109854,0.441164,0.248402,0.281975,-0.049335,0.232640,0.391829
20,203,0.362125,0.098421,0.428007,0.234047,0.263704,-0.065882,0.197822,0.362125
20,204,0.341954,0.096272,0.419867,0.219683,0.245682,-0.077913,0.167769,0.341954
20,205,0.342114,0.118772,0.416867,0.201587,0.223342,-0.074753,0.148589,0.342114
20,206,0.343289,0.118772,0.418090,0.202547,0.224518,-0.074801,0.149717,0.343289
20,207,0.314640,0.109708,0.383949,0.186424,0.204933,-0.069309,0.135624,0.314640
20,208,0.316303,0.122515,0.374725,0.177131,0.193788,-0.058422,0.135366,0.316303
20,209,0.287781,0.122515,0.350806,0.152949,0.165266,-0.063026,0.102240,0.287781
20,210,0.258230,0.099956,0.324360,0.146931,0.158274,-0.066130,0.092144,0.258230
20,211,0.258237,0.100439,0.320696,0.146520,0.157798,-0.062459,0.095339,0.258237
20,212,0.262827,0.109532,0.320373,0.142623,0.153295,-0.057546,0.095748,0.262827
20,213,0.267899,0.098348,0.321744,0.156620,0.169551,-0.053845,0.115706,0.267899
20,214,0.274910,0.099371,0.326403,0.161727,0.175539,-0.051492,0.124046,0.274910
20,215,0.247465,0.088143,0.292907,0.147835,0.159322,-0.045442,0.113880,0.247465
20,216,0.217075,0.072529,0.266833,0.135007,0.144545,-0.049759,0.094787,0.217075
20,217,0.212193,0.081140,0.270362,0.123149,0.131053,-0.058169,0.072884,0.212193
20,218,0.212026,0.093158,0.269768,0.112318,0.118868,-0.057742,0.061126,0.212026
20,219,0.193833,0.085673,0.243855,0.102702,0.108161,-0.050021,0.058140,0.193833
20,220,0.211632,0.085219,0.259469,0.119038,0.126412,-0.047837,0.078575,0.211632
20,221,0.223156,0.093099,0.262836,0.122267,0.130056,-0.039680,0.090376,0.223156
20,222,0.237366,0.096608,0.265127,0.131693,0.140758,-0.027761,0.112997,0.237366
20,223,0.257583,0.096798,0.275314,0.149097,0.160785,-0.017730,0.143055,0.257583
20,224,0.276794,0.094035,0.283034,0.167850,0.182759,-0.006240,0.176519,0.276794
20,225,0.286169,0.084868,0.286162,0.183405,0.201300,0.000006,0.201307,0.286169
20,226,0.302726,0.106316,0.296566,0.179325,0.196410,0.006159,0.202570,0.302726
20,227,0.322647,0.124006,0.318017,0.181188,0.198641,0.004630,0.203271,0.322647
20,228,0.353031,0.140614,0.341969,0.192616,0.212417,0.011062,0.223478,0.353031
20,229,0.388379,0.170307,0.372476,0.197270,0.218072,0.015903,0.233976,0.388379
20,230,0.417331,0.198830,0.384996,0.197621,0.218501,0.032335,0.250836,0.417331
20,231,0.414092,0.209415,0.377001,0.186211,0.204677,0.037091,0.241768,0.414092
20,232,0.415471,0.221681,0.371134,0.177133,0.193790,0.044337,0.238128,0.415471
20,233,0.403261,0.212749,0.365120,0.174384,0.190512,0.038141,0.228653,0.403261
20,234,0.390912,0.184386,0.361311,0.187745,0.206526,0.029602,0.236128,0.390912
20,235,0.413123,0.193041,0.388384,0.198918,0.220082,0.024739,0.244820,0.413123
20,236,0.432783,0.193041,0.413537,0.214903,0.239742,0.019246,0.258988,0.432783
20,237,0.433094,0.190892,0.417315,0.216886,0.242202,0.015779,0.257982,0.433094
20,238,0.432467,0.191535,0.416072,0.215863,0.240932,0.016395,0.257327,0.432467
20,239,0.443112,0.178231,0.436051,0.234978,0.264881,0.007061,0.271942,0.443112
20,240,0.427333,0.174444,0.426767,0.225452,0.252889,0.000566,0.253455,0.427333
20,241,0.423792,0.189591,0.426852,0.210424,0.234201,-0.003060,0.231141,0.423792
20,242,0.407090,0.184839,0.419558,0.200694,0.222251,-0.012468,0.209783,0.407090
20,243,0.390140,0.181871,0.412014,0.189189,0.208269,-0.021874,0.186395,0.390140
20,244,0.375454,0.180819,0.408473,0.177841,0.194635,-0.033019,0.161616,0.375454
20,245,0.361967,0.197164,0.401092,0.152552,0.164803,-0.039125,0.125679,0.361967
20,246,0.359476,0.189225,0.410137,0.157218,0.170251,-0.050661,0.119590,0.359476
20,247,0.372721,0.198582,0.417147,0.160536,0.174140,-0.044425,0.129714,0.372721
20,248,0.331669,0.164459,0.387582,0.154616,0.167210,-0.055913,0.111297,0.331669
20,249,0.294090,0.136637,0.348120,0.146221,0.157452,-0.054030,0.103422,0.294090
20,250,0.287520,0.133465,0.348018,0.143282,0.154055,-0.060499,0.093556,0.287520
20,251,0.289678,0.132836,0.352919,0.145693,0.156841,-0.063242,0.093600,0.289678
20,252,0.256675,0.107295,0.327685,0.139223,0.149380,-0.071010,0.078371,0.256675
20,253,0.271204,0.126228,0.337644,0.135384,0.144976,-0.066440,0.078536,0.271204
20,254,0.281899,0.141871,0.339809,0.131053,0.140028,-0.057910,0.082118,0.281899
20,255,0.291318,0.142529,0.344422,0.138708,0.148789,-0.053104,0.095684,0.291318
20,256,0.306583,0.165249,0.351261,0.132198,0.141335,-0.044678,0.096657,0.306583
20,257,0.282711,0.144576,0.324927,0.129391,0.138135,-0.042216,0.095918,0.282711
20,258,0.261844,0.133962,0.297969,0.120342,0.127882,-0.036125,0.091758,0.261844
20,259,0.267371,0.159810,0.296233,0.102160,0.107561,-0.028862,0.078698,0.267371
20,260,0.239954,0.145716,0.269441,0.090058,0.094238,-0.029487,0.064751,0.239954
20,261,0.203307,0.120906,0.231468,0.079181,0.082401,-0.028160,0.054240,0.203307
20,262,0.205013,0.115322,0.233864,0.085895,0.089692,-0.028851,0.060840,0.205013
20,263,0.192450,0.107339,0.225109,0.081682,0.085110,-0.032659,0.052451,0.192450
20,264,0.166682,0.100307,0.191866,0.064265,0.066375,-0.025184,0.041191,0.166682
20,265,0.163061,0.097851,0.180668,0.063172,0.065211,-0.017607,0.047604,0.163061
20,266,0.146614,0.082705,0.161879,0.061950,0.063909,-0.015264,0.048645,0.146614
20,267,0.126493,0.072412,0.137285,0.052669,0.054081,-0.010792,0.043289,0.126493
20,268,0.136649,0.087427,0.142412,0.048049,0.049222,-0.005763,0.043459,0.136649
20,269,0.154219,0.107339,0.154585,0.045814,0.046880,-0.000365,0.046515,0.154219
20,270,0.145243,0.102778,0.138895,0.041589,0.042466,0.006348,0.048814,0.145243
20,271,0.141342,0.100000,0.133072,0.040510,0.041342,0.008270,0.049612,0.141342
20,272,0.167647,0.126126,0.154328,0.040682,0.041521,0.013319,0.054840,0.167647
20,273,0.168737,0.131491,0.155230,0.036569,0.037246,0.013507,0.050752,0.168737
20,274,0.172803,0.142544,0.159754,0.029810,0.030259,0.013048,0.043307,0.172803
20,275,0.180379,0.152939,0.165516,0.027071,0.027441,0.014864,0.042305,0.180379
20,276,0.183936,0.159196,0.163593,0.024439,0.024740,0.020343,0.045084,0.183936
20,277,0.213673,0.186784,0.187326,0.026534,0.026890,0.026347,0.053237,0.213673
20,278,0.241807,0.200190,0.213879,0.040774,0.041617,0.027928,0.069545,0.241807
20,279,0.247616,0.202588,0.222363,0.044044,0.045029,0.025253,0.070282,0.247616
20,280,0.278423,0.229006,0.247359,0.048235,0.049417,0.031064,0.080482,0.278423
20,281,0.320217,0.256667,0.286198,0.061613,0.063550,0.034019,0.097570,0.320217
20,282,0.324757,0.288874,0.284390,0.035254,0.035882,0.040367,0.076249,0.324757
20,283,0.348757,0.325073,0.299613,0.023407,0.023683,0.049144,0.072827,0.348757
20,284,0.396414,0.366550,0.337718,0.029427,0.029865,0.058697,0.088562,0.396414
20,285,0.405325,0.374635,0.356161,0.030229,0.030690,0.049164,0.079854,0.405325
20,286,0.453239,0.412997,0.386831,0.039453,0.040242,0.066409,0.106650,0.453239
20,287,0.491524,0.425892,0.427158,0.063568,0.065632,0.064366,0.129998,0.491524
20,288,0.523149,0.438553,0.450746,0.081208,0.084596,0.072403,0.157000,0.523149
20,289,0.534906,0.429371,0.465538,0.100329,0.105534,0.069368,0.174902,0.534906
20,290,0.572461,0.433816,0.512965,0.129839,0.138645,0.059496,0.198141,0.572461
20,291,0.596186,0.421959,0.531605,0.160610,0.174227,0.064582,0.238809,0.596186
20,292,0.595154,0.405439,0.534054,0.173714,0.189715,0.061100,0.250815,0.595154
20,293,0.595820,0.377412,0.533449,0.197545,0.218408,0.062371,0.280779,0.595820
20,294,0.588934,0.357573,0.530323,0.208120,0.231361,0.058611,0.289972,0.588934
20,295,0.579219,0.343947,0.523407,0.211291,0.235272,0.055813,0.291084,0.579219
20,296,0.575610,0.316053,0.528561,0.230760,0.259557,0.047049,0.306606,0.575610
20,297,0.577603,0.291418,0.529569,0.251680,0.286185,0.048034,0.334219,0.577603
20,298,0.568923,0.294152,0.527294,0.242767,0.274771,0.041629,0.316401,0.568923
20,299,0.559989,0.296594,0.517328,0.233803,0.263395,0.042661,0.306057,0.559989
20,300,0.561529,0.310102,0.517510,0.224284,0.251426,0.044019,0.295445,0.561529
20,301,0.559447,0.324561,0.518331,0.210979,0.234886,0.041117,0.276003,0.559447
20,302,0.544125,0.311798,0.521918,0.208904,0.232327,0.022207,0.254534,0.544125
20,303,0.557002,0.302617,0.522472,0.226646,0.254385,0.034530,0.288916,0.557002
20,304,0.555750,0.299415,0.529695,0.228199,0.256335,0.026055,0.282390,0.555750
20,305,0.551224,0.303582,0.527030,0.221255,0.247642,0.024194,0.271836,0.551224
20,306,0.551989,0.306228,0.521268,0.219747,0.245761,0.030721,0.276482,0.551989
20,307,0.557184,0.318494,0.512075,0.214054,0.238690,0.045109,0.283799,0.557184
20,308,0.543921,0.297924,0.506544,0.219936,0.245997,0.037377,0.283374,0.543921
20,309,0.491822,0.272602,0.455691,0.198211,0.219220,0.036132,0.255352,0.491822
